Date,COUR,DSY.PA,COGN3.SA,UDMY,STRA,215200.KQ,UTI,APEI,601928.SS,ACAD.ST,BFAM,QSG,600757.SS,300654.SZ,AFYA,000526.SZ,003032.SZ,CAP.PA,300359.SZ,LRN,PSON.L,601858.SS,300338.SZ,RM.L,LINC,NAVNETEDUL.NS,LOPE,4323.T,OMG.L,ATGE,LAUR,YDUQ3.SA,Benchmark,Portfolio
2021-08-31,0.080921636857757,0.029980795098989654,-0.13557221286011323,,-0.01273812627314952,-0.06315578526413002,0.1463815588246089,-0.11208647900425839,0.0686900072346115,-0.07021356011510838,-0.025016759151599066,,0.03620017859052038,0.012637953202006447,-0.061739171780718194,0.12948883188282556,0.05833535167315129,0.03491712065366426,-0.001515881258564833,0.11676457432718679,-0.12991395739502987,0.0935175686597507,0.34145936094464857,-0.05401581530290722,-0.07636890568277888,0.04290276956048289,-0.034968098526478864,0.03966749024888161,0.012772377352384456,0.01816180089820696,0.07562459999689963,-0.11238796040833221,-0.0013002625301583581,-0.03028415140828841
2021-09-30,-0.1772810342023743,-0.07437522497780269,-0.19184480383828828,,-0.09239067226364905,-0.06747266865574963,-0.030129062787825456,-0.026235689989552502,0.05328138887455802,-0.24841936789008645,-0.043496134583027035,,0.00313324230086387,-0.06672331602254145,-0.08526410856314692,0.0683436732730498,-0.1772496963945781,-0.06827485351727913,-0.08459243625016699,0.04964944114799219,-0.09520446090088608,-0.009959116965480908,-0.18815966149072139,-0.044602494655945235,0.04368178104113274,0.08353438702560312,-0.013237607283546948,0.03674211970516539,-0.0550409670913633,0.021891929007865185,0.06654094811986755,-0.11119458982532271,-0.05401918425050978,-0.08968116680547021
2021-10-31,0.1030015882519375,0.1159379216730303,-0.12225481837149055,,-0.032482303526444434,0.08330792437486467,0.041420077439480396,-0.02420932543761012,-0.012846145666565167,0.06085637882844641,0.19064698163921778,,-0.004994911779516831,-3.0107862544204167e-06,-0.11600802578634761,-0.11558826285967827,0.0320563195652499,0.12530056298212178,2.2179748920825304e-05,-0.012242588857029002,-0.1301020432216473,-0.0254971984335004,0.004852476918352888,-0.09021916928383089,0.07623314614089427,-0.06197608507020003,-0.0939063463188301,0.0967655983467064,0.15695961916730172,-0.023274293471379437,0.01942319898837397,-0.15791884833728465,,-0.018607820092680312
2021-11-30,-0.14093383264963455,0.02051871302379804,0.007891890636978705,-0.00036364468661220783,-0.20768244440598915,-0.048910187106204206,0.19318177046115714,-0.2440976565561922,-0.03215554075456273,-0.16300101177590942,-0.2593373677816735,,0.021902994519293895,0.10527128470502323,-0.18911183414688704,-0.050790937002742176,0.10002753144517662,-0.0199495688946818,0.10780586912181067,-0.03859151920802162,-0.049926506879479415,-0.032292018826061475,0.2914938961768976,-0.06302270241252883,-0.020833280903320373,-0.05354553621448099,-0.09071513179899215,0.26658096468770176,-0.031204885465640708,-0.19658814429699145,-0.030067837736215797,0.05475929195020912,-0.00414774891403713,-0.08797516119008718
2021-12-31,-0.1850616632016605,-0.01379349868304347,-0.025806586952279664,-0.2891960320764838,0.08112146830669897,0.13596278934761896,-0.06904755633433912,0.17787192794684836,0.19073697964835024,0.04835401433282338,0.023830828612457555,,0.019488637377174545,0.18855831336676943,0.11024736096912013,0.08334699291064251,-0.11035045152282108,0.05880833103954952,0.11619811704289007,-0.02343976595441477,0.04794799939261596,0.11063134386936468,-0.018058052644002065,-0.0025422886723212024,0.059574409658704974,-0.10595707206396565,0.18269625556439406,-0.1026704743935789,-0.044485767878004734,-0.003707469163084065,0.2957091265300864,-0.0750226493529248,0.0042080196608444975,0.0050731215686096445
2022-01-31,-0.16898531006003858,-0.20086329377665557,0.11529491133684311,-0.17093142252279936,0.03146600068975758,-0.011669618095644152,-0.07161124430775656,-0.038651712824789186,-0.08454358595690059,-0.07488842729632994,0.02009855786378889,,-0.03472640896440238,-0.16335518563968676,-0.07829411453254598,-0.053466726533617503,-0.22794134056378845,-0.09772702990219684,-0.06445395101293638,0.0522051535607273,-0.0037979593476318296,-0.06272731570433243,-0.19073428823618233,-0.06948734153007241,-0.08299864832301096,0.09528119962389692,-0.023684503569953108,-0.16705022908127387,-0.037389352944220744,-0.004736109342956429,0.03349657499512437,0.14359122721605866,-0.11966333382349814,-0.024483447889022833
2022-02-28,0.0009847591476903617,0.027133959091645066,-0.08291918960195144,-0.18580253338272035,-0.010727463178403118,0.009756128481052562,0.19008265439868466,-0.06685368611407372,0.05573740809268268,0.01240433364232163,0.017366214967230675,,0.05885264008857849,0.07019087372069843,-0.10911601813690963,0.0030074775595729797,0.09144144374721752,-0.04388831213951683,0.08379857797588985,-0.04248639511649133,0.05094927431645857,0.06175707179039147,0.1819259556253774,-0.14286963171539913,0.12554746649453197,-0.15644843363477823,0.03764342153908995,0.050477107927900944,-0.033707334123639576,-0.2936777487166079,-0.14308300388053752,0.006210917526207949,-0.018024873484460135,-0.03142216415192312
2022-03-31,0.13330059035864816,0.02640006107939219,0.3447559177745074,-0.05534492535708746,0.13629853081342147,0.2248384598008768,0.02430555900489839,0.06412829385554675,-0.022737255167201265,-0.024258241731868302,0.0156920013880546,,0.16233885269474158,0.10254829127612197,0.11705432847034247,-0.04207336064644773,-0.1590949717541239,0.07356301178577596,-0.14220479462498503,0.08189398004906634,0.13823832598339925,0.01240046418205365,-0.12935857240837634,-0.07874182867697954,-0.07263293644731705,0.07018395359470175,0.11839224418420136,0.09125416594814162,-0.11805937733667382,0.4297400434431222,0.09317356151397593,0.058237777927387935,-0.0055790389135298435,0.09992794353700304
2022-04-30,-0.18359380562065153,-0.1047988461758903,-0.16374785378428824,-0.12439808876319847,-0.026815351670975263,-0.11973630594214713,0.1706213796746472,-0.08474572770514621,-0.1113551646454034,0.0037869462719974933,-0.13904592839075391,,-0.208581528809464,-0.22038324328316272,0.04857735165175847,-0.10895482475544638,-0.13519908109015233,-0.08866091911295837,-0.16602117279852002,0.08175054380171054,-0.00688951386009562,-0.21530128362997203,-0.3848361236110568,-0.133590134241361,0.0,0.13901340039643006,-0.01173925839237322,-0.07274314355414502,-0.12510328492948242,-0.0134634678847676,-0.043881837331982476,-0.25075513377568903,,-0.048296881059220906
2022-05-31,-0.10101008359784569,-0.050917791402078416,0.12382916813998013,0.3519706880196476,0.028263095571163355,-0.002100148396272039,-0.12355210187156729,-0.28292185198445197,0.0905560955705691,-0.09527630455703551,-0.20737040664393125,,0.08413897690121441,0.1408389653549782,-0.19655852541881014,-0.027636756001648277,0.07503825222012406,-0.055950039045583266,0.05209164473922456,-0.004834570748027178,-0.025850762064430377,0.12234691592929381,-0.26294657152072964,0.0035859881437758645,-0.13566437120151686,-0.12537233231779865,-0.0708555065673051,-0.012591781189748574,0.12870646190455481,0.11293072419835881,0.12356569806373718,0.04287910064148992,-0.00570781100519957,-0.06190592069548122
2022-06-30,-0.161442907561831,-0.1310616228376411,-0.25924317135042074,-0.3077966075832561,0.07231869774529254,-0.1983589917363111,-0.21475769004954293,0.1592539694300168,-0.08167360916857691,-0.1259394975255712,-0.06659311104876142,,-0.005895720821218364,-0.058761246494352215,-0.18039543454278462,0.019528976862519754,-0.01214678135958791,-0.1101082724858845,0.1379055396104909,0.04295577292144359,-0.04658770527447886,-0.04235441886403524,-0.035793653504276546,-0.20710493134553143,0.021035617807754203,0.014376170434696967,0.05629700993096143,-0.058341439048055777,0.031932747171236064,0.10269780498195735,-0.0911232935853552,-0.2590228253208896,-0.08507995380265643,-0.07791762149497666
2022-07-31,-0.020451336785033303,0.15751177601650945,0.0557079045112725,0.1704211326755254,0.01771014770436352,0.13909130990280083,0.12762971007097446,-0.02784652311350122,-0.019177313679327956,0.10060303104870938,0.10825842273184172,,-0.024209043625133653,0.0901949578209098,0.05527634775614576,-0.03530182276763705,0.031247069894941193,0.10638566621878076,-0.07230350084791981,0.09536649429609723,0.012533042496708724,0.00042653957968696865,0.10866722112949767,-0.10407770197906474,0.1473850771429579,0.15571830573442047,0.019959626337067826,0.1356570152663501,-0.03425454930840466,0.11481782355461467,0.023336154072534088,0.013419877101570776,,0.052743300131522494
2022-08-31,-0.17206625516547824,-0.08924750750948307,0.11037137623668158,0.24351463546935892,-0.09926214759731034,-0.15036053504817737,-0.14676614849966507,-0.34245704018951095,0.2658415437532127,-0.10727674609432425,-0.2719120499475709,,0.11263223980033832,0.11184792099369889,0.24000012881037192,-0.01761040739561981,0.004294375550212948,-0.08194822580145389,-0.043015345754305656,-0.1463742361427366,0.09232625610656808,-0.02768863091461793,0.15236898613752037,-0.5378599340881965,-0.1022099163690825,0.31013996159440205,-0.15290936284032985,-0.058033492748919335,-0.04219675458693595,-0.06009974910516336,-0.06925663243312041,-0.05991481951227173,-0.05724522101634888,-0.020680948081569533
2022-09-30,-0.06260871887207031,-0.09168887268510717,0.1252231912181152,-0.18640643123061407,-0.041965676383145856,-0.13550080668354958,-0.2069970916409405,-0.11519841134290842,-0.03446793666826098,-0.010483314308299962,-0.15469202191269604,,-0.12121566458922561,-0.06212342043573127,0.04147463522961803,-0.1381820153020933,-0.17862205171502699,-0.062008996674747796,-0.1463237969328488,0.1019926442553698,-0.03761173359923298,-0.09712205887384306,-0.047032652674909414,-0.4639466928074646,-0.16307691427377558,-0.08240683636257229,0.0106906214787994,-0.13427878688798867,-0.23364232325210454,-0.03289991798754821,0.03548196593324571,0.11417342146499054,-0.10826649874331562,-0.04837822428918488
2022-10-31,0.1957329000573178,-0.03782632383180429,0.14183702289372224,0.2034739459966346,0.12359530855495482,0.20382424994148463,0.26838235713051684,0.4015317219298653,-0.15892101016174864,-0.006242715757351802,0.13304419715413673,,-0.08502141875998315,-0.0235366726982843,0.08702058928175282,0.05505824798290071,0.2488355186326514,0.017351797517827228,0.1498747023493474,-0.20271236510148205,0.15029213884467407,0.02519101167498583,0.2089027029126469,0.018959728422431654,0.020220612565693408,0.04033334330821137,0.22346501219961046,0.2179617575031232,0.038185383675685136,0.14403291879592883,0.19810431260649386,0.13899566746473369,0.027837365376696566,0.14653898916011335
2022-11-30,0.08145843359922522,0.07178900035569158,-0.3165253898068956,-0.02474230966545299,0.19434143971793394,-0.027369563353687343,0.04927531464514101,0.00312255741941847,0.17747324108680718,0.03158987322794293,0.13594607003835613,,0.16215493175046802,0.05402296216510316,0.018995946340344627,0.17601668435885398,0.015305612821006509,0.06674854205088399,0.06595112915060164,0.05669954106377806,0.06759285031119422,1.1088551507512912,0.3874323168071432,0.7883783900226904,0.19099097411727994,-0.08889125786994556,0.12362121416021132,0.22990494312624365,0.13705681791459123,-0.002398136378626514,-0.12090403444560638,-0.28429553330727897,0.09547170096805657,0.004812319838955267
2022-12-31,-0.15136296414574402,-0.014225823548750682,-0.05331991468820085,-0.25651863969612,-0.04254288382769622,0.09219738974721392,-0.07182320405601383,-0.04357979789823563,-0.035156761489328,-0.002297170155969308,-0.1495956729198229,,0.017481025704688458,0.016142438244584056,0.03994673579889829,0.05660437068394919,0.07294949224961189,-0.05830957364769096,0.4626118915807469,-0.11663369609046859,-0.047622924556713464,-0.2815287742137773,-0.18182986133425894,0.263647258917463,-0.12405448639914007,-0.024684678559280582,-0.06553458965874603,0.026396894105498836,0.19900060623943383,-0.1466345840833585,-0.0820610793179477,-0.11541705632899324,,-0.052486770658649914
2023-01-31,0.34826711007013955,0.034985474935588234,0.15598130930939647,0.18862556731191393,0.19190506858993128,-0.032827500524990616,0.12797621434001227,-0.014646078578884003,0.02930091831908732,0.11010265577437939,0.21679874225014917,,0.051820749615520745,0.01967054085526576,-0.021766993304437876,0.20764873884095292,0.05402753162793439,0.13496860408485345,0.10819548691087455,0.3724424348719422,0.007638382631104834,0.1607756903399553,0.1332546983014673,0.11538279200364343,0.0967184708927562,-0.09757006405574431,0.10316102137703442,0.058109979489024965,-0.008703218068671248,0.07549296634297975,0.14137211269965988,0.04589734294850323,0.11692683408904903,0.09506812935788198
2023-02-28,-0.2934168907502379,0.05028290237216115,-0.16510229100400242,-0.24720896259170655,-0.08677034135639028,-0.1324213632220287,-0.042216319003307134,-0.08835670727985856,0.06155474535771033,-0.006731859785428895,0.026829872249870546,-0.0317460726371136,-0.026568057066950868,0.09225756413084518,-0.24214657170105303,-0.10685590810745682,0.0020751568990635683,0.00014158050606649653,-0.08457450911905529,-0.010715096231135979,-0.029137687382957744,0.07724633632466271,-0.06379291753983762,-0.03454099709686631,-0.07874015866287354,-0.12007334336426334,-0.02805419278961996,-0.07579532689776014,-0.03302866000434346,0.024620183844827226,0.0801456944791532,-0.3286520777283526,-0.04830602793948202,-0.10087463850347106
2023-03-31,0.02218278525692341,0.06403488679324609,-0.05480715256377833,-0.06461861057121765,0.061353569180709444,-0.14207628386646787,0.01652890933552542,-0.5090579624074367,0.21447743032789202,0.05831845361835275,-0.023465227803821986,-0.01803281087427877,0.1444158743111632,0.184243141625126,-0.03626946160687772,-0.03667845990339036,0.00458274858781671,-0.013371119132254417,-0.04631565293973816,-0.07581825119264296,-0.055575816084257434,0.3833368650486104,-0.014889178711404494,0.19265006861058698,-0.0324786427893784,-0.030399013474150416,0.005384417030823485,0.08042436367269623,-0.012879437200186583,-0.012781186443041381,-0.008431612168383062,0.021010443275127022,0.021199851573610262,-0.05971347804325631
2023-04-30,0.07986103177622828,-0.020503861492899733,0.11644878809146486,0.02944509978803156,-0.020371788473975472,0.039372560816337776,-0.043360456192299,0.051660466610666145,0.3140846568585103,0.01577992522924543,-0.011300105745254307,0.0016694513434565295,0.43679430074128756,0.8374994957293262,0.031362035480851036,0.03100951148741693,-0.19369467879890379,-0.022977865285296883,-0.11672668124379248,0.09452226966809318,0.059797170941930045,1.2340719034927345,-0.03327673504967743,0.16583787992403787,0.030035349978264403,0.21155680411265654,0.04214218927181235,0.14594071552625199,-0.03186536533526074,0.050491994222442216,0.05357141788791342,0.17873771326264576,,0.0777361818373763
2023-05-31,0.017684909521679337,0.09635244790786657,0.40017817696734026,0.10010999253427255,-0.09647711166065187,0.02944130612204643,-0.08923514441175551,-0.12105256201267445,-0.05489753966133115,-0.1493417969645362,0.12454013906304984,-0.2833332938862151,0.00041432495459736707,0.11224288853428344,0.01911373488090451,0.48351388516894733,-0.042119570067220446,-0.019253115946034405,-0.005713859307447833,-0.059357525405120626,-0.10627818305711378,-0.0991312575096085,0.01263251443724367,0.08983750277674174,0.09605487994990503,0.06237747364973667,-0.11743888096383104,-0.026219364321839245,-0.03821389955714771,0.022923350065847448,-0.023405969415763006,0.712590879880705,0.0326391792077505,0.005899206198368267
2023-06-30,0.028436067511102836,0.0006282731962801158,0.1696584405093946,0.07299995422363281,-0.14028662752115295,-0.18627424967232453,0.0746500827197547,-0.053892304476786834,-0.16139005033458909,0.07665957222697939,0.08002334808676448,-0.018604734275117996,-0.11156036519634271,-0.20648277105967838,0.19693105161071034,-0.1006631939203998,-0.01093064224468654,0.07943649808435982,-0.07073169296361448,-0.07869340057370555,0.04664022136657797,-0.14272461391954694,0.07672124377782996,-0.06603952801990809,0.05477306916205982,-0.0019593262408595935,-0.014795752387845473,0.15013777905242232,0.2925143350614483,-0.1725301168051111,-0.0008264289811839021,0.4606591644229101,0.04557470277007081,0.03644772613405079
2023-07-31,0.20506904982691765,-0.02907095274191074,0.05639069174793465,0.10065246257739169,0.10701670041349032,-0.014369046368731375,0.053545639734682515,0.05696212464161765,-0.015721683628223126,0.03971707396248103,0.04954031349096488,-0.08886250178398403,0.018603398342247113,-0.09730621534353723,0.12037032704621309,0.12395931912094826,0.0006562879743874372,-0.036474648384527186,0.011315495174605283,0.02632284593838219,0.07178036429876244,-0.10233904295669383,0.05077282541299444,-0.023535431886793856,0.05489619806542767,0.16693465385622108,0.05173921145871341,0.0023577811809649685,-0.10295600175752484,0.2591730194039674,0.06038046178800793,0.15093569971440912,0.13732425175780594,0.08073438144506301
2023-08-31,0.10834925779033111,-0.06633862615996455,-0.15779683665619282,-0.1227773676054208,0.0399241254809235,0.008733046027039615,0.09478015940901541,0.04990019732110795,0.01705027739192655,-0.0330736230339449,-0.026898903877018654,-0.13641095151920024,-0.04982748647197788,-0.050042947763488055,-0.04195805355411908,-0.09216844026970339,-0.1340863639327613,0.0367977369890089,-0.06830212504353506,0.1120126327282065,-0.04026281066912463,0.1648874031626859,0.03416709538597984,-0.24968522504896395,0.1997186459622322,0.09179745811477535,0.08014736714557213,-0.1318385951593325,-0.06386795172683801,0.014107233394444307,0.0865834541040551,-0.10202575679934356,-0.04960486216034965,-0.0030307216358574553
2023-09-30,0.07475567510272696,-0.06855595296606876,-0.11517818314223138,-0.08301155262326265,-0.02903228410428671,-0.037873959914594746,0.05144295295388068,-0.05323197673469904,-0.04438563886614666,-0.08146619282986012,-0.13725904825038648,-0.6461376479470586,-0.0868038345501786,-0.08714141293832889,0.04844069147834773,0.08558813489361539,0.014725381418388306,-0.0705701839721361,-0.02162440233509011,0.059778700882408,-0.0062399496513405595,-0.08479285995067365,-0.17212530425501438,-0.06506743025233319,-0.009378654889850568,-0.0062432471614282115,-0.0031556737448361627,0.0009451112184966082,-0.10881547226070543,-0.02280501789732492,0.01220390977951391,-0.05253348345606601,,-0.05235823495744298
2023-10-31,-0.07223115799326518,0.10520586306082569,-0.10012241503249164,-0.05999996787623352,0.09382056774324443,0.22605157203086867,0.04176604093265701,-0.16265059029663198,-0.08351682811772188,-0.030687306289631566,-0.0908421508598991,0.16595757170865966,-0.010985153010835025,0.0564264984855416,0.018987340224198457,0.27071381954994855,0.06448330445186223,0.009221419296365774,-0.03618115552623169,0.22096382484278676,0.09230225225038469,-0.1905487526064472,-0.09277117057132767,-0.12905815591779501,0.011834364938100972,-0.018395563679102445,0.012405925835990761,-0.0952618536874349,-0.04725699503086256,0.20886816993341872,0.00283689126274278,-0.11005197799429178,-0.004371357376284135,-0.021646450896655622
2023-11-30,0.13898499574421463,0.14431789450138832,0.3848024974199036,0.6662933489281684,0.08817150113037298,-0.033102153142488544,0.33676983828391904,0.8872901058921521,0.08131181936570409,0.2292848930704301,0.1806643981081244,-0.29562049706697935,0.07655008478809422,0.06693383155889299,0.2708073037395129,0.12799233420846035,0.16290587339268825,0.16728006966220166,0.10568540206176769,0.10185526255809374,0.027826047520917108,0.13453082665685856,0.20632105825706293,0.06171579993315435,0.08304093828165748,-0.09367466074414421,0.15541282096745612,0.34747756686445475,0.0556833019279912,0.09980698957122147,-0.021351587671497918,0.1659174195221138,0.12430750289534642,0.2236273474692755
