Date,COUR,DSY.PA,COGN3.SA,UDMY,STRA,215200.KQ,UTI,APEI,601928.SS,ACAD.ST,BFAM,QSG,600757.SS,300654.SZ,AFYA,000526.SZ,003032.SZ,CAP.PA,300359.SZ,LRN,PSON.L,601858.SS,300338.SZ,RM.L,LINC,NAVNETEDUL.NS,LOPE,4323.T,OMG.L,ATGE,LAUR,YDUQ3.SA
2020-04-01,,25.87889289855957,3.869999885559082,,106.59699249267578,32193.84375,5.840000152587891,22.84000015258789,4.908877372741699,41.34281539916992,93.0,,4.076733589172363,5.381927013397217,17.719541549682617,39.0099983215332,,68.09928894042969,5.389999866485596,17.850000381469727,528.7532958984375,8.395232200622559,8.140000343322754,139.9418487548828,2.2200000286102295,58.014869689941406,72.94000244140625,268.5134582519531,84.88240814208984,26.200000762939453,4.745474815368652,20.190261840820312
2020-04-02,,24.560033798217773,3.660000085830689,,103.25935363769533,32599.650390625,5.699999809265137,21.88999938964844,4.9548258781433105,40.311397552490234,96.0199966430664,,4.107853889465332,5.5769243240356445,18.68695831298828,39.90999984741211,,65.02825927734375,5.519999980926514,20.469999313354492,524.358642578125,8.521475791931152,8.199999809265137,129.9459991455078,2.2799999713897705,,71.5,270.6258850097656,86.38034057617188,24.969999313354492,4.564030170440674,19.185401916503903
2020-04-03,,23.20210075378418,3.7200000286102295,,100.87285614013672,33095.6328125,5.5,21.040000915527344,4.939509868621826,42.417213439941406,91.0999984741211,,4.061173439025879,5.555257797241211,17.86761474609375,39.56999969482422,,62.45672607421875,5.460000038146973,20.739999771118164,477.2163391113281,8.431303024291992,8.130000114440918,131.94517517089844,2.299999952316284,56.89471435546875,71.26000213623047,255.8388671875,87.37895202636719,23.56999969482422,4.29884147644043,19.566875457763672
2020-04-06,,23.925031661987305,4.199999809265137,,109.7530517578125,35800.99609375,5.5,22.510000228881836,,42.589115142822266,97.5,,,,18.923877716064453,,,64.4362564086914,,21.75,478.11517333984375,,,134.94390869140625,2.25,,73.25,284.4740295410156,87.37895202636719,25.229999542236328,4.615207195281982,20.664775848388672
2020-04-07,,23.76872444152832,4.480000019073486,,110.0211181640625,35981.359375,5.389999866485596,21.88999938964844,5.023749351501465,42.889949798583984,102.87000274658205,,4.1311936378479,5.706923484802246,21.144989013671875,40.34000015258789,,69.72731018066406,5.650000095367432,21.790000915527344,497.8910217285156,8.728877067565918,8.069999694824219,143.940185546875,2.3299999237060547,58.85498809814453,73.19999694824219,294.0973205566406,92.87134552001952,25.059999465942383,4.95948600769043,24.656309127807617
2020-04-08,,25.04850196838379,4.599999904632568,,113.3674087524414,35620.640625,5.75,22.6299991607666,5.062040328979492,45.03874588012695,111.37999725341795,,4.1311936378479,5.741589546203613,20.908071517944336,39.7400016784668,,71.37383270263672,5.699999809265137,23.239999771118164,507.37939453125,8.683789253234863,7.880000114440918,157.93435668945312,2.4000000953674316,60.16183853149414,75.47000122070312,299.9651794433594,93.3706512451172,26.219999313354492,4.610554218292236,25.54021453857422
2020-04-09,,25.556507110595703,4.579999923706055,,116.60990142822266,34989.38671875,6.320000171661377,22.700000762939453,5.0926737785339355,45.21064758300781,117.04000091552734,,4.146753787994385,5.750256061553955,20.424362182617188,41.75,,74.92587280273438,5.860000133514404,22.299999237060547,521.3622436523438,8.837085723876953,8.079999923706055,190.4208526611328,2.3399999141693115,61.235328674316406,76.30000305175781,289.63775634765625,102.85750579833984,26.540000915527344,4.8338704109191895,25.16804313659668
2020-04-10,,,,,,34448.3203125,,,5.04672384262085,,,,4.076733589172363,5.5769243240356445,,40.20000076293945,,,5.699999809265137,,,8.620667457580566,8.890000343322754,,,,,278.6061706542969,,,,
2020-04-13,,,4.869999885559082,,120.10321044921876,33321.08203125,6.139999866485596,22.88999938964844,4.993116855621338,,116.58999633789062,,4.022274017333984,5.334260940551758,19.33848571777344,39.36000061035156,,,5.570000171661377,23.0,,8.386213302612305,8.779999732971191,,2.4000000953674316,61.46868896484375,75.80000305175781,267.1051330566406,,26.229999542236328,4.708254814147949,24.470224380493164
2020-04-14,,25.488121032714844,4.960000038146973,,130.17666625976562,34222.8671875,5.989999771118164,24.079999923706055,5.031408309936523,44.69493865966797,119.72000122070312,,4.10007381439209,5.546591758728027,19.131179809570312,40.88999938964844,,75.85089111328125,5.739999771118164,21.719999313354492,538.1417846679688,8.530492782592773,8.609999656677246,190.9206695556641,2.390000104904175,,78.2699966430664,279.0755920410156,103.85612487792967,26.8799991607666,4.861784934997559,25.279693603515625
2020-04-15,,25.65420150756836,5.25,,125.1355972290039,,5.789999961853027,24.690000534057617,5.016091823577881,42.97589874267578,115.33999633789062,,4.053393363952637,5.347261905670166,18.242734909057617,41.45000076293945,,71.24433135986328,5.679999828338623,22.920000076293945,505.18206787109375,8.521475791931152,8.329999923706055,184.92315673828125,2.390000104904175,61.422027587890625,75.1500015258789,280.7185974121094,104.35543060302734,26.11000061035156,4.480286598205566,26.070556640625
2020-04-16,,27.148902893066406,5.110000133514404,,126.89087677001952,34538.5,5.679999828338623,22.90999984741211,5.04672384262085,43.40565872192383,111.31999969482422,,4.076733589172363,5.3515944480896,19.33848571777344,41.2400016784668,,73.33484649658203,5.710000038146973,23.59000015258789,478.5146789550781,8.65673828125,8.369999885559082,187.92190551757812,2.3499999046325684,58.621620178222656,75.69999694824219,282.3616027832031,104.35543060302734,25.709999084472656,4.29884147644043,26.517162322998047
2020-04-17,,26.855823516845703,5.039999961853027,,128.71534729003906,35395.19140625,5.820000171661377,24.829999923706055,5.039065837860107,43.31970977783203,121.51000213623048,,4.076733589172363,5.420927047729492,18.380939483642575,42.20000076293945,,74.27835845947266,5.71999979019165,24.229999542236328,487.4038391113281,8.602631568908691,8.25,194.91900634765625,2.4000000953674316,61.74873733520508,80.08000183105469,280.7185974121094,104.35543060302734,27.81999969482422,4.322103500366211,26.982378005981445
2020-04-20,,26.84605598449707,5.090000152587891,,126.74390411376952,35395.19140625,5.920000076293945,24.190000534057617,5.000775337219238,45.12469482421875,120.0,,4.076733589172363,5.390594005584717,18.420425415039062,44.29999923706055,,75.14787292480469,5.690000057220459,23.719999313354492,492.5975036621094,8.602631568908691,8.039999961853027,194.91900634765625,2.430000066757202,67.25617980957031,77.69999694824219,279.54498291015625,106.85196685791016,26.8799991607666,4.056915760040283,26.982378005981445
2020-04-21,,25.71281623840332,,,126.56229400634766,35530.4609375,5.679999828338623,24.670000076293945,4.962484359741211,44.09326934814453,112.38999938964844,,4.0456132888793945,5.390594005584717,18.420425415039062,44.779998779296875,,73.00183868408203,5.579999923706055,24.15999984741211,462.134765625,8.548527717590332,7.860000133514404,199.91693115234375,2.440000057220459,65.90264892578125,75.31999969482422,265.462158203125,104.85474395751952,26.56999969482422,3.92897367477417,
2020-04-22,,26.914440155029297,5.079999923706055,,126.29425048828124,37243.859375,6.03000020980835,25.0,4.962484359741211,43.57756423950195,110.9499969482422,,4.068953514099121,5.390594005584717,18.79554748535156,44.09000015258789,,74.27835845947266,5.690000057220459,24.290000915527344,449.4503173828125,8.665754318237305,7.940000057220459,200.91651916503903,2.3499999046325684,71.8768310546875,78.22000122070312,263.1150207519531,104.85474395751952,27.540000915527344,3.912689447402954,28.657142639160156
